response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0077,0.0000,0.0000,0.0000,0.0075,0.0000,400,0.1077
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,400,0.1088
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,400,0.1083
0.0067,0.0000,0.0000,0.0000,0.0065,0.0001,400,0.1090
0.0078,0.0000,0.0000,0.0000,0.0076,0.0001,400,0.1079
0.0078,0.0000,0.0000,0.0000,0.0076,0.0000,400,0.1081
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,400,0.1074
0.0091,0.0000,0.0000,0.0000,0.0088,0.0000,400,0.1069
0.0101,0.0000,0.0000,0.0000,0.0087,0.0013,400,0.1072
0.0054,0.0000,0.0000,0.0000,0.0040,0.0013,400,0.1120
0.0070,0.0000,0.0000,0.0000,0.0054,0.0015,400,0.1106
0.0060,0.0000,0.0000,0.0000,0.0039,0.0020,400,0.1122
0.0051,0.0000,0.0000,0.0000,0.0025,0.0024,400,0.1136
0.0059,0.0000,0.0000,0.0000,0.0030,0.0029,400,0.1132
0.0067,0.0000,0.0000,0.0000,0.0036,0.0030,400,0.1126
0.0064,0.0000,0.0000,0.0000,0.0032,0.0032,400,0.1130
0.0089,0.0000,0.0000,0.0000,0.0056,0.0032,400,0.1106
0.0075,0.0000,0.0000,0.0000,0.0071,0.0004,400,0.1124
0.0062,0.0000,0.0000,0.0000,0.0024,0.0037,400,0.1139
0.0088,0.0000,0.0000,0.0057,0.0028,0.0000,400,0.1113
0.0110,0.0000,0.0000,0.0000,0.0070,0.0039,400,0.1093
0.0063,0.0000,0.0000,0.0000,0.0061,0.0000,400,0.1141
0.0113,0.0000,0.0000,0.0000,0.0072,0.0041,400,0.1091
0.0004,0.0000,0.0000,0.0000,0.0003,0.0001,400,0.1202
0.0078,0.0000,0.0000,0.0000,0.0035,0.0042,400,0.1128
0.0099,0.0000,0.0000,0.0000,0.0055,0.0043,400,0.1109
0.0117,0.0000,0.0000,0.0000,0.0070,0.0046,400,0.1093
0.0038,0.0000,0.0000,0.0003,0.0032,0.0000,400,0.1173
0.0117,0.0000,0.0000,0.0000,0.0069,0.0047,400,0.1095
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,400,0.1176
0.0120,0.0000,0.0000,0.0000,0.0070,0.0049,400,0.1095
0.0055,0.0000,0.0000,0.0000,0.0035,0.0000,400,0.1160
0.0118,0.0000,0.0000,0.0000,0.0066,0.0051,400,0.1098
0.0031,0.0000,0.0000,0.0000,0.0027,0.0000,400,0.1187
0.0130,0.0000,0.0000,0.0000,0.0072,0.0052,400,0.1089
0.0120,0.0000,0.0000,0.0000,0.0063,0.0054,400,0.1100
0.0120,0.0000,0.0000,0.0000,0.0065,0.0054,400,0.1101
0.0124,0.0000,0.0000,0.0000,0.0068,0.0055,400,0.1098
0.0118,0.0000,0.0000,0.0000,0.0063,0.0054,400,0.1104
0.0123,0.0000,0.0000,0.0000,0.0066,0.0056,400,0.1101
0.0113,0.0000,0.0000,0.0000,0.0056,0.0056,400,0.1112
0.0112,0.0000,0.0000,0.0000,0.0054,0.0056,400,0.1113
0.0122,0.0000,0.0000,0.0000,0.0063,0.0057,400,0.1104
0.0045,0.0000,0.0000,0.0000,0.0041,0.0000,400,0.1182
0.0122,0.0000,0.0000,0.0001,0.0054,0.0059,400,0.1106
0.0120,0.0000,0.0000,0.0000,0.0060,0.0060,400,0.1109
0.0077,0.0000,0.0000,0.0000,0.0016,0.0060,400,0.1153
0.0157,0.0000,0.0000,0.0000,0.0085,0.0062,400,0.1074
0.0076,0.0000,0.0000,0.0000,0.0011,0.0063,400,0.1158
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,400,0.1193
0.0081,0.0000,0.0000,0.0000,0.0015,0.0065,400,0.1154
0.0080,0.0000,0.0000,0.0000,0.0012,0.0065,400,0.1156
0.0083,0.0000,0.0000,0.0000,0.0015,0.0066,400,0.1154
0.0081,0.0000,0.0000,0.0000,0.0012,0.0066,400,0.1157
0.0079,0.0000,0.0000,0.0000,0.0010,0.0068,400,0.1160
0.0080,0.0000,0.0000,0.0000,0.0011,0.0068,400,0.1159
0.0089,0.0000,0.0000,0.0000,0.0018,0.0069,400,0.1152
0.0090,0.0000,0.0000,0.0000,0.0018,0.0070,400,0.1152
0.0187,0.0000,0.0000,0.0000,0.0115,0.0071,400,0.1056
0.0281,0.0000,0.0000,0.0000,0.0186,0.0042,400,0.0962
0.0071,0.0000,0.0000,0.0001,0.0034,0.0034,400,0.1174
0.0053,0.0000,0.0000,0.0000,0.0051,0.0000,400,0.1192
0.0113,0.0000,0.0000,0.0000,0.0029,0.0083,400,0.1134
0.0156,0.0000,0.0000,0.0000,0.0072,0.0083,400,0.1092
0.0135,0.0000,0.0000,0.0000,0.0054,0.0081,400,0.1115
0.0097,0.0000,0.0000,0.0000,0.0015,0.0081,400,0.1154
0.0018,0.0000,0.0000,0.0001,0.0015,0.0001,400,0.1237
0.0021,0.0000,0.0000,0.0000,0.0018,0.0001,400,0.1239
0.0035,0.0000,0.0000,0.0000,0.0033,0.0000,400,0.1228
0.0024,0.0000,0.0000,0.0000,0.0021,0.0001,400,0.1241
0.0035,0.0000,0.0000,0.0000,0.0033,0.0000,400,0.1230
0.0037,0.0000,0.0000,0.0000,0.0034,0.0002,400,0.1231
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,400,0.1222
0.0028,0.0000,0.0000,0.0000,0.0025,0.0001,400,0.1242
0.0058,0.0000,0.0000,0.0001,0.0032,0.0000,400,0.1224
0.0034,0.0000,0.0000,0.0001,0.0032,0.0000,400,0.1251
0.0042,0.0000,0.0000,0.0000,0.0040,0.0002,400,0.1243
0.0042,0.0000,0.0000,0.0000,0.0040,0.0000,400,0.1245
0.0045,0.0000,0.0000,0.0001,0.0042,0.0000,400,0.1245
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,400,0.1247
0.0051,0.0000,0.0000,0.0000,0.0049,0.0001,400,0.1243
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,400,0.1248
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,400,0.1255
0.0076,0.0000,0.0000,0.0000,0.0073,0.0002,400,0.1224
0.0084,0.0000,0.0000,0.0000,0.0080,0.0003,400,0.1225
0.0076,0.0000,0.0000,0.0000,0.0073,0.0001,400,0.1233
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,400,0.1235
0.0090,0.0000,0.0000,0.0000,0.0087,0.0002,400,0.1226
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,400,0.1236
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,400,0.1239
0.0098,0.0000,0.0000,0.0000,0.0095,0.0002,400,0.1227
0.0010,0.0000,0.0000,0.0001,0.0004,0.0000,400,0.1316
0.0018,0.0000,0.0000,0.0000,0.0016,0.0000,400,0.1311
0.0114,0.0000,0.0000,0.0000,0.0051,0.0062,400,0.1218
0.0103,0.0000,0.0000,0.0000,0.0072,0.0030,400,0.1233
0.0031,0.0000,0.0000,0.0000,0.0028,0.0000,400,0.1309
0.0103,0.0000,0.0000,0.0000,0.0076,0.0025,400,0.1237
0.0033,0.0000,0.0000,0.0000,0.0031,0.0000,400,0.1309
0.0126,0.0000,0.0000,0.0000,0.0052,0.0073,400,0.1218
0.0046,0.0000,0.0000,0.0000,0.0038,0.0000,400,0.1298
0.0045,0.0000,0.0000,0.0000,0.0042,0.0000,400,0.1302
0.0132,0.0000,0.0000,0.0000,0.0052,0.0077,400,0.1217
0.0063,0.0000,0.0000,0.0001,0.0060,0.0001,400,0.1287
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,400,0.1290
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,400,0.1293
0.0139,0.0000,0.0000,0.0000,0.0058,0.0080,400,0.1214
0.0139,0.0000,0.0000,0.0000,0.0056,0.0082,400,0.1215
0.0069,0.0000,0.0000,0.0002,0.0062,0.0000,400,0.1285
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,400,0.1295
0.0143,0.0000,0.0000,0.0000,0.0056,0.0086,400,0.1215
0.0098,0.0000,0.0000,0.0000,0.0096,0.0000,400,0.1260
0.0149,0.0000,0.0000,0.0000,0.0059,0.0089,400,0.1213
0.0007,0.0000,0.0000,0.0000,0.0006,0.0000,400,0.1354
0.0032,0.0000,0.0000,0.0001,0.0029,0.0000,400,0.1332
0.0154,0.0000,0.0000,0.0000,0.0061,0.0092,400,0.1211
0.0104,0.0000,0.0000,0.0000,0.0036,0.0000,400,0.1263
0.0043,0.0000,0.0000,0.0000,0.0040,0.0000,400,0.1326
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,400,0.1324
0.0161,0.0000,0.0000,0.0000,0.0062,0.0098,400,0.1211
0.0048,0.0000,0.0000,0.0002,0.0045,0.0000,400,0.1325
0.0166,0.0000,0.0000,0.0000,0.0065,0.0101,400,0.1209
0.0063,0.0000,0.0000,0.0001,0.0056,0.0002,400,0.1316
0.0178,0.0000,0.0000,0.0000,0.0071,0.0106,400,0.1203
0.0038,0.0000,0.0000,0.0000,0.0035,0.0001,400,0.1344
0.0180,0.0000,0.0000,0.0000,0.0070,0.0109,400,0.1205
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,400,0.1348
0.0183,0.0000,0.0000,0.0000,0.0070,0.0112,400,0.1206
0.0193,0.0000,0.0000,0.0000,0.0079,0.0113,400,0.1199
0.0043,0.0000,0.0000,0.0000,0.0041,0.0000,400,0.1350
0.0198,0.0000,0.0000,0.0000,0.0079,0.0114,400,0.1196
0.0045,0.0000,0.0000,0.0000,0.0042,0.0001,400,0.1350
0.0047,0.0000,0.0000,0.0000,0.0044,0.0000,400,0.1349
0.0191,0.0000,0.0000,0.0002,0.0065,0.0124,400,0.1207
0.0026,0.0000,0.0000,0.0000,0.0022,0.0001,400,0.1374
0.0026,0.0000,0.0000,0.0000,0.0024,0.0000,400,0.1375
0.0024,0.0000,0.0000,0.0000,0.0022,0.0000,400,0.1379
0.0187,0.0000,0.0000,0.0000,0.0184,0.0000,400,0.1220
0.0025,0.0000,0.0000,0.0000,0.0023,0.0000,400,0.1382
0.0189,0.0000,0.0000,0.0000,0.0188,0.0000,400,0.1221
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,400,0.1383
0.0190,0.0000,0.0000,0.0000,0.0189,0.0000,400,0.1222
0.0076,0.0000,0.0000,0.0001,0.0073,0.0000,400,0.1337
0.0185,0.0000,0.0000,0.0000,0.0034,0.0150,400,0.1229
0.0085,0.0000,0.0000,0.0000,0.0076,0.0000,400,0.1330
0.0030,0.0000,0.0000,0.0000,0.0024,0.0004,400,0.1385
0.0134,0.0000,0.0000,0.0000,0.0073,0.0059,400,0.1282
0.0122,0.0000,0.0000,0.0001,0.0057,0.0064,400,0.1295
0.0078,0.0000,0.0000,0.0000,0.0076,0.0000,400,0.1340
0.0151,0.0000,0.0000,0.0000,0.0074,0.0064,400,0.1269
0.0157,0.0000,0.0000,0.0000,0.0095,0.0061,400,0.1265
0.0171,0.0000,0.0000,0.0000,0.0096,0.0065,400,0.1251
0.0223,0.0000,0.0000,0.0000,0.0077,0.0144,400,0.1201
0.0084,0.0000,0.0000,0.0000,0.0082,0.0000,400,0.1340
0.0162,0.0000,0.0000,0.0000,0.0014,0.0146,400,0.1265
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,400,0.1342
0.0234,0.0000,0.0000,0.0072,0.0013,0.0148,400,0.1195
0.0085,0.0000,0.0000,0.0000,0.0083,0.0000,400,0.1344
0.0006,0.0000,0.0000,0.0001,0.0004,0.0000,400,0.1425
0.0162,0.0000,0.0000,0.0000,0.0011,0.0150,400,0.1269
0.0060,0.0000,0.0000,0.0000,0.0057,0.0001,400,0.1372
0.0030,0.0000,0.0000,0.0001,0.0027,0.0000,400,0.1404
0.0012,0.0000,0.0000,0.0000,0.0010,0.0001,400,0.1422
0.0088,0.0000,0.0000,0.0001,0.0006,0.0081,400,0.1354
0.0085,0.0000,0.0000,0.0001,0.0083,0.0001,400,0.1358
0.0038,0.0000,0.0000,0.0000,0.0025,0.0010,400,0.1407
0.0079,0.0000,0.0000,0.0001,0.0076,0.0000,400,0.1366
0.0058,0.0000,0.0000,0.0001,0.0044,0.0012,400,0.1388
0.0094,0.0000,0.0000,0.0000,0.0005,0.0001,400,0.1353
0.0056,0.0000,0.0000,0.0000,0.0041,0.0013,400,0.1392
0.0017,0.0000,0.0000,0.0001,0.0006,0.0000,400,0.1433
0.0044,0.0000,0.0000,0.0000,0.0026,0.0017,400,0.1407
0.0005,0.0000,0.0000,0.0000,0.0004,0.0001,400,0.1447
0.0009,0.0000,0.0000,0.0000,0.0002,0.0006,400,0.1445
0.0009,0.0000,0.0000,0.0000,0.0008,0.0000,400,0.1445
0.0062,0.0000,0.0000,0.0000,0.0038,0.0021,400,0.1394
0.0009,0.0000,0.0000,0.0000,0.0007,0.0001,400,0.1451
0.0012,0.0000,0.0000,0.0000,0.0010,0.0001,400,0.1450
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,400,0.1446
0.0013,0.0000,0.0000,0.0000,0.0011,0.0000,400,0.1454
0.0059,0.0000,0.0000,0.0001,0.0024,0.0033,400,0.1410
0.0061,0.0000,0.0000,0.0000,0.0025,0.0034,400,0.1410
0.0082,0.0000,0.0000,0.0000,0.0045,0.0035,400,0.1389
0.0056,0.0000,0.0000,0.0000,0.0017,0.0037,400,0.1417
0.0006,0.0000,0.0000,0.0000,0.0004,0.0001,400,0.1469
0.0076,0.0000,0.0000,0.0000,0.0036,0.0039,400,0.1400
0.0042,0.0000,0.0000,0.0001,0.0007,0.0000,400,0.1434
0.0065,0.0000,0.0000,0.0001,0.0023,0.0040,400,0.1412
0.0017,0.0000,0.0000,0.0001,0.0013,0.0000,400,0.1461
0.0088,0.0000,0.0000,0.0000,0.0044,0.0043,400,0.1392
0.0085,0.0000,0.0000,0.0000,0.0040,0.0044,400,0.1396
0.0112,0.0000,0.0000,0.0001,0.0066,0.0043,400,0.1370
0.0007,0.0000,0.0000,0.0000,0.0005,0.0000,400,0.1476
0.0072,0.0000,0.0000,0.0000,0.0025,0.0046,400,0.1412
0.0221,0.0000,0.0000,0.0136,0.0034,0.0049,400,0.1268
0.0040,0.0000,0.0000,0.0000,0.0030,0.0009,400,0.1463
0.0089,0.0000,0.0000,0.0000,0.0022,0.0065,400,0.1416
0.0033,0.0000,0.0000,0.0000,0.0007,0.0026,400,0.1474
0.0161,0.0000,0.0000,0.0000,0.0076,0.0084,400,0.1362
0.0108,0.0000,0.0000,0.0000,0.0023,0.0085,400,0.1416
0.0158,0.0000,0.0000,0.0000,0.0071,0.0086,400,0.1367
0.0172,0.0000,0.0000,0.0000,0.0042,0.0129,400,0.1354
0.0243,0.0000,0.0000,0.0000,0.0155,0.0088,400,0.1285
0.0168,0.0000,0.0000,0.0000,0.0076,0.0089,400,0.1362
0.0328,0.0000,0.0000,0.0000,0.0071,0.0256,400,0.1203
0.0164,0.0000,0.0000,0.0000,0.0070,0.0092,400,0.1369
0.0169,0.0000,0.0000,0.0001,0.0075,0.0093,400,0.1365
0.0120,0.0000,0.0000,0.0000,0.0008,0.0093,400,0.1415
0.0104,0.0000,0.0000,0.0000,0.0009,0.0094,400,0.1432
0.0106,0.0000,0.0000,0.0000,0.0009,0.0095,400,0.1431
0.0110,0.0000,0.0000,0.0000,0.0014,0.0095,400,0.1427
0.0109,0.0000,0.0000,0.0000,0.0011,0.0097,400,0.1430
0.0119,0.0000,0.0000,0.0000,0.0014,0.0098,400,0.1421
0.0124,0.0000,0.0000,0.0000,0.0017,0.0106,400,0.1418
0.0149,0.0000,0.0000,0.0000,0.0040,0.0108,400,0.1395
0.0147,0.0000,0.0000,0.0000,0.0036,0.0110,400,0.1402
0.0135,0.0000,0.0000,0.0000,0.0022,0.0112,400,0.1414
0.0200,0.0000,0.0000,0.0000,0.0077,0.0121,400,0.1359
0.0076,0.0000,0.0000,0.0000,0.0020,0.0054,400,0.1484
0.0081,0.0000,0.0000,0.0001,0.0026,0.0054,400,0.1480
0.0091,0.0000,0.0000,0.0000,0.0036,0.0054,400,0.1471
0.0091,0.0000,0.0000,0.0001,0.0035,0.0054,400,0.1472
0.0082,0.0000,0.0000,0.0000,0.0025,0.0056,400,0.1482
0.0087,0.0000,0.0000,0.0001,0.0028,0.0057,400,0.1478
0.0146,0.0000,0.0000,0.0000,0.0088,0.0057,400,0.1420
0.0080,0.0000,0.0000,0.0004,0.0011,0.0054,400,0.1489
0.0171,0.0000,0.0000,0.0000,0.0091,0.0054,400,0.1398
0.0145,0.0000,0.0000,0.0001,0.0089,0.0055,400,0.1424
0.0145,0.0000,0.0000,0.0000,0.0103,0.0042,400,0.1429
0.0148,0.0000,0.0000,0.0000,0.0104,0.0042,400,0.1427
0.0226,0.0000,0.0000,0.0000,0.0093,0.0045,400,0.1352
0.0125,0.0000,0.0000,0.0001,0.0078,0.0045,400,0.1454
0.0149,0.0000,0.0000,0.0000,0.0101,0.0046,400,0.1431
0.0133,0.0000,0.0000,0.0000,0.0084,0.0046,400,0.1448
0.0140,0.0000,0.0000,0.0000,0.0091,0.0047,400,0.1442
0.0132,0.0000,0.0000,0.0001,0.0083,0.0040,400,0.1456
0.0123,0.0000,0.0000,0.0000,0.0081,0.0040,400,0.1465
0.0123,0.0000,0.0000,0.0000,0.0078,0.0041,400,0.1467
0.0147,0.0000,0.0000,0.0000,0.0088,0.0042,400,0.1444
0.0139,0.0000,0.0000,0.0000,0.0096,0.0042,400,0.1452
0.0117,0.0000,0.0000,0.0000,0.0074,0.0043,400,0.1475
0.0121,0.0000,0.0000,0.0000,0.0076,0.0044,400,0.1474
0.0092,0.0000,0.0000,0.0000,0.0006,0.0037,400,0.1503
0.0087,0.0000,0.0000,0.0000,0.0007,0.0037,400,0.1508
0.0090,0.0000,0.0000,0.0000,0.0007,0.0036,400,0.1505
0.0119,0.0000,0.0000,0.0001,0.0080,0.0037,400,0.1477
0.0116,0.0000,0.0000,0.0000,0.0078,0.0037,400,0.1480
0.0116,0.0000,0.0000,0.0000,0.0006,0.0040,400,0.1483
0.0080,0.0000,0.0000,0.0000,0.0004,0.0034,400,0.1523
0.0080,0.0000,0.0000,0.0000,0.0001,0.0034,400,0.1524
0.0081,0.0000,0.0000,0.0000,0.0003,0.0033,400,0.1525
0.0082,0.0000,0.0000,0.0000,0.0003,0.0034,400,0.1526
0.0081,0.0000,0.0000,0.0000,0.0003,0.0035,400,0.1530
0.0082,0.0000,0.0000,0.0000,0.0005,0.0035,400,0.1531
0.0086,0.0000,0.0000,0.0000,0.0004,0.0039,400,0.1528
0.0082,0.0000,0.0000,0.0000,0.0003,0.0036,400,0.1533
0.0080,0.0000,0.0000,0.0000,0.0003,0.0031,400,0.1539
0.0083,0.0000,0.0000,0.0001,0.0004,0.0032,400,0.1537
0.0087,0.0000,0.0000,0.0000,0.0006,0.0033,400,0.1535
0.0088,0.0000,0.0000,0.0000,0.0009,0.0033,400,0.1534
0.0087,0.0000,0.0000,0.0000,0.0007,0.0033,400,0.1536
0.0089,0.0000,0.0000,0.0000,0.0009,0.0033,400,0.1535
0.0081,0.0000,0.0000,0.0000,0.0006,0.0032,400,0.1545
0.0078,0.0000,0.0000,0.0000,0.0004,0.0032,400,0.1548
0.0086,0.0000,0.0000,0.0000,0.0009,0.0032,400,0.1540
0.0085,0.0000,0.0000,0.0000,0.0008,0.0032,400,0.1542
0.0081,0.0000,0.0000,0.0000,0.0002,0.0035,400,0.1549
0.0068,0.0000,0.0000,0.0000,0.0007,0.0027,400,0.1575
0.0068,0.0000,0.0000,0.0000,0.0006,0.0027,400,0.1575
0.0085,0.0000,0.0000,0.0001,0.0019,0.0027,400,0.1559
0.0083,0.0000,0.0000,0.0000,0.0018,0.0027,400,0.1561
0.0079,0.0000,0.0000,0.0000,0.0016,0.0027,400,0.1565
0.0083,0.0000,0.0000,0.0000,0.0019,0.0026,400,0.1561
0.0082,0.0000,0.0000,0.0000,0.0017,0.0027,400,0.1563
0.0082,0.0000,0.0000,0.0000,0.0017,0.0027,400,0.1564
0.0078,0.0000,0.0000,0.0000,0.0016,0.0028,400,0.1568
0.0079,0.0000,0.0000,0.0000,0.0016,0.0029,400,0.1569
0.0088,0.0000,0.0000,0.0000,0.0018,0.0030,400,0.1562
0.0081,0.0000,0.0000,0.0000,0.0016,0.0030,400,0.1570
0.0090,0.0000,0.0000,0.0000,0.0008,0.0027,400,0.1567
0.0070,0.0000,0.0000,0.0000,0.0008,0.0029,400,0.1588
0.0070,0.0000,0.0000,0.0000,0.0008,0.0029,400,0.1589
0.0078,0.0000,0.0000,0.0000,0.0011,0.0030,400,0.1582
0.0081,0.0000,0.0000,0.0000,0.0014,0.0031,400,0.1580
0.0081,0.0000,0.0000,0.0000,0.0014,0.0031,400,0.1581
0.0084,0.0000,0.0000,0.0000,0.0016,0.0032,400,0.1579
0.0086,0.0000,0.0000,0.0000,0.0018,0.0032,400,0.1578
0.0076,0.0000,0.0000,0.0000,0.0010,0.0032,400,0.1590
0.0071,0.0000,0.0000,0.0000,0.0006,0.0031,400,0.1595
0.0071,0.0000,0.0000,0.0000,0.0004,0.0032,400,0.1595
0.0073,0.0000,0.0000,0.0000,0.0006,0.0033,400,0.1595
0.0074,0.0000,0.0000,0.0000,0.0007,0.0033,400,0.1594
0.0077,0.0000,0.0000,0.0000,0.0012,0.0032,400,0.1593
0.0079,0.0000,0.0000,0.0000,0.0013,0.0032,400,0.1591
0.0079,0.0000,0.0000,0.0000,0.0014,0.0032,400,0.1592
0.0067,0.0000,0.0000,0.0000,0.0008,0.0031,400,0.1611
0.0075,0.0000,0.0000,0.0000,0.0008,0.0032,400,0.1604
0.0066,0.0000,0.0000,0.0000,0.0007,0.0033,400,0.1614
0.0068,0.0000,0.0000,0.0000,0.0008,0.0033,400,0.1613
0.0083,0.0000,0.0000,0.0000,0.0012,0.0033,400,0.1599
0.0086,0.0000,0.0000,0.0000,0.0015,0.0034,400,0.1596
0.0080,0.0000,0.0000,0.0000,0.0012,0.0034,400,0.1603
0.0089,0.0000,0.0000,0.0001,0.0017,0.0036,400,0.1596
0.0079,0.0000,0.0000,0.0000,0.0011,0.0036,400,0.1607
0.0077,0.0000,0.0000,0.0000,0.0010,0.0036,400,0.1608
0.0073,0.0000,0.0000,0.0000,0.0007,0.0038,400,0.1615
0.0070,0.0000,0.0000,0.0000,0.0003,0.0036,400,0.1619
0.0076,0.0000,0.0000,0.0000,0.0002,0.0045,400,0.1623
0.0077,0.0000,0.0000,0.0000,0.0010,0.0038,400,0.1624
0.0076,0.0000,0.0000,0.0000,0.0009,0.0039,400,0.1626
0.0076,0.0000,0.0000,0.0000,0.0008,0.0040,400,0.1626
0.0078,0.0000,0.0000,0.0000,0.0010,0.0040,400,0.1625
0.0077,0.0000,0.0000,0.0000,0.0008,0.0040,400,0.1627
0.0082,0.0000,0.0000,0.0000,0.0012,0.0040,400,0.1622
0.0085,0.0000,0.0000,0.0000,0.0013,0.0041,400,0.1620
0.0083,0.0000,0.0000,0.0000,0.0012,0.0041,400,0.1622
0.0078,0.0000,0.0000,0.0000,0.0006,0.0040,400,0.1631
0.0084,0.0000,0.0000,0.0000,0.0004,0.0050,400,0.1646
0.0087,0.0000,0.0000,0.0000,0.0003,0.0054,400,0.1646
0.0055,0.0000,0.0000,0.0000,0.0004,0.0001,400,0.1678
0.0070,0.0000,0.0000,0.0000,0.0028,0.0001,400,0.1667
0.0092,0.0000,0.0000,0.0000,0.0005,0.0057,400,0.1645
0.0095,0.0000,0.0000,0.0000,0.0006,0.0059,400,0.1645
0.0098,0.0000,0.0000,0.0000,0.0008,0.0060,400,0.1643
0.0097,0.0000,0.0000,0.0000,0.0008,0.0060,400,0.1644
0.0098,0.0000,0.0000,0.0000,0.0008,0.0061,400,0.1643
0.0095,0.0000,0.0000,0.0000,0.0002,0.0061,400,0.1647
0.0101,0.0000,0.0000,0.0000,0.0006,0.0056,400,0.1649
0.0101,0.0000,0.0000,0.0000,0.0006,0.0056,400,0.1650
0.0091,0.0000,0.0000,0.0000,0.0003,0.0056,400,0.1660
0.0104,0.0000,0.0000,0.0000,0.0012,0.0057,400,0.1649
0.0097,0.0000,0.0000,0.0000,0.0006,0.0057,400,0.1656
0.0095,0.0000,0.0000,0.0000,0.0005,0.0057,400,0.1658
0.0095,0.0000,0.0000,0.0000,0.0005,0.0058,400,0.1659
0.0097,0.0000,0.0000,0.0000,0.0003,0.0057,400,0.1661
0.0102,0.0000,0.0000,0.0000,0.0018,0.0042,400,0.1664
0.0100,0.0000,0.0000,0.0000,0.0018,0.0041,400,0.1668
0.0100,0.0000,0.0000,0.0000,0.0019,0.0040,400,0.1669
0.0101,0.0000,0.0000,0.0000,0.0004,0.0040,400,0.1669
0.0101,0.0000,0.0000,0.0000,0.0004,0.0040,400,0.1670
0.0106,0.0000,0.0000,0.0000,0.0024,0.0041,400,0.1665
0.0107,0.0000,0.0000,0.0001,0.0023,0.0041,400,0.1666
0.0111,0.0000,0.0000,0.0000,0.0029,0.0042,400,0.1662
0.0111,0.0000,0.0000,0.0000,0.0027,0.0042,400,0.1663
0.0103,0.0000,0.0000,0.0000,0.0005,0.0042,400,0.1671
0.0132,0.0000,0.0000,0.0000,0.0006,0.0096,400,0.1644
0.0047,0.0000,0.0000,0.0000,0.0005,0.0041,400,0.1733
0.0101,0.0000,0.0000,0.0000,0.0005,0.0041,400,0.1680
0.0050,0.0000,0.0000,0.0000,0.0003,0.0046,400,0.1734
0.0100,0.0000,0.0000,0.0000,0.0005,0.0035,400,0.1690
0.0108,0.0000,0.0000,0.0000,0.0010,0.0035,400,0.1682
0.0107,0.0000,0.0000,0.0000,0.0009,0.0036,400,0.1683
0.0109,0.0000,0.0000,0.0000,0.0010,0.0036,400,0.1683
0.0107,0.0000,0.0000,0.0000,0.0009,0.0036,400,0.1685
0.0107,0.0000,0.0000,0.0000,0.0009,0.0036,400,0.1685
0.0112,0.0000,0.0000,0.0000,0.0014,0.0036,400,0.1681
0.0111,0.0000,0.0000,0.0000,0.0013,0.0036,400,0.1681
0.0105,0.0000,0.0000,0.0000,0.0008,0.0037,400,0.1688
0.0109,0.0000,0.0000,0.0000,0.0012,0.0034,400,0.1686
0.0095,0.0000,0.0000,0.0000,0.0004,0.0035,400,0.1701
0.0099,0.0000,0.0000,0.0000,0.0005,0.0038,400,0.1700
0.0101,0.0000,0.0000,0.0000,0.0007,0.0035,400,0.1705
0.0104,0.0000,0.0000,0.0000,0.0006,0.0037,400,0.1705
0.0058,0.0000,0.0000,0.0001,0.0013,0.0008,400,0.1751
0.0068,0.0000,0.0000,0.0000,0.0024,0.0000,400,0.1742
0.0102,0.0000,0.0000,0.0000,0.0006,0.0039,400,0.1708
0.0057,0.0000,0.0000,0.0000,0.0022,0.0000,400,0.1753
0.0069,0.0000,0.0000,0.0000,0.0025,0.0000,400,0.1742
0.0110,0.0000,0.0000,0.0000,0.0012,0.0040,400,0.1702
0.0109,0.0000,0.0000,0.0000,0.0010,0.0040,400,0.1703
0.0110,0.0000,0.0000,0.0000,0.0011,0.0041,400,0.1703
0.0109,0.0000,0.0000,0.0000,0.0010,0.0040,400,0.1704
0.0074,0.0000,0.0000,0.0000,0.0027,0.0000,400,0.1740
0.0074,0.0000,0.0000,0.0000,0.0032,0.0000,400,0.1741
0.0065,0.0000,0.0000,0.0000,0.0029,0.0000,400,0.1750
0.0079,0.0000,0.0000,0.0000,0.0037,0.0000,400,0.1737
0.0080,0.0000,0.0000,0.0000,0.0037,0.0000,400,0.1737
0.0077,0.0000,0.0000,0.0000,0.0034,0.0001,400,0.1741
